document_number,posting_date,period,company_code,profit_center,cost_center,gl_account,amount,debit_credit,document_type,source
4900002677,2024-10-17,2024-10-01,1000,,CC500,500000,338209.78,D,SA,Payroll/AP
4900002678,2024-10-12,2024-10-01,1000,,CC500,500100,161707.11,D,SA,Payroll/AP
4900002679,2024-10-13,2024-10-01,2000,,CC500,600000,42477.49,D,SA,Payroll/AP
4900002680,2024-10-11,2024-10-01,2000,,CC500,600100,8476.74,D,SA,Payroll/AP
4900002681,2024-10-21,2024-10-01,2000,,CC500,600200,3267.27,D,SA,Payroll/AP
4900002682,2024-10-09,2024-10-01,2000,,CC500,500000,223303.47,D,SA,Payroll/AP
4900002683,2024-10-08,2024-10-01,2000,,CC500,500100,91962.97,D,SA,Payroll/AP
4900002684,2024-10-04,2024-10-01,3000,,CC500,600000,20816.84,D,SA,Payroll/AP
4900002685,2024-10-01,2024-10-01,3000,,CC500,600100,4356.78,D,SA,Payroll/AP
4900002686,2024-10-24,2024-10-01,3000,,CC500,600200,1591.53,D,SA,Payroll/AP
4900002687,2024-10-06,2024-10-01,3000,,CC500,500000,77589.43,D,SA,Payroll/AP
4900002688,2024-10-16,2024-10-01,3000,,CC500,500100,36376.63,D,SA,Payroll/AP
4900002689,2024-11-17,2024-11-01,1000,,CC100,600000,230858.36,D,SA,Payroll/AP
4900002690,2024-11-13,2024-11-01,1000,,CC100,600100,45668.56,D,SA,Payroll/AP
4900002691,2024-11-18,2024-11-01,1000,,CC100,600200,17136.25,D,SA,Payroll/AP
4900002692,2024-11-04,2024-11-01,1000,,CC100,610000,97438.55,D,SA,Payroll/AP
4900002693,2024-11-09,2024-11-01,1000,,CC100,620000,17082.51,D,SA,Payroll/AP
4900002694,2024-11-25,2024-11-01,1000,,CC100,630000,13346.66,D,SA,Payroll/AP
4900002695,2024-11-09,2024-11-01,1000,,CC100,640000,10520.42,D,SA,Payroll/AP
4900002696,2024-11-23,2024-11-01,2000,,CC100,600000,121644.34,D,SA,Payroll/AP
4900002697,2024-11-15,2024-11-01,2000,,CC100,600100,25180.31,D,SA,Payroll/AP
4900002698,2024-11-07,2024-11-01,2000,,CC100,600200,9102.38,D,SA,Payroll/AP
4900002699,2024-11-20,2024-11-01,2000,,CC100,610000,62845.6,D,SA,Payroll/AP
4900002700,2024-11-10,2024-11-01,2000,,CC100,620000,6909.09,D,SA,Payroll/AP
4900002701,2024-11-23,2024-11-01,2000,,CC100,630000,6393.74,D,SA,Payroll/AP
4900002702,2024-11-16,2024-11-01,2000,,CC100,640000,4178.53,D,SA,Payroll/AP
4900002703,2024-11-07,2024-11-01,3000,,CC100,600000,59898.33,D,SA,Payroll/AP
4900002704,2024-11-04,2024-11-01,3000,,CC100,600100,12225.07,D,SA,Payroll/AP
4900002705,2024-11-05,2024-11-01,3000,,CC100,600200,4605.79,D,SA,Payroll/AP
4900002706,2024-11-28,2024-11-01,3000,,CC100,610000,25731.48,D,SA,Payroll/AP
4900002707,2024-11-03,2024-11-01,3000,,CC100,620000,3672.37,D,SA,Payroll/AP
4900002708,2024-11-15,2024-11-01,3000,,CC100,630000,3367.34,D,SA,Payroll/AP
4900002709,2024-11-06,2024-11-01,3000,,CC100,640000,2073.67,D,SA,Payroll/AP
4900002710,2024-11-23,2024-11-01,1000,,CC200,600000,429747.53,D,SA,Payroll/AP
4900002711,2024-11-15,2024-11-01,1000,,CC200,600100,89904.13,D,SA,Payroll/AP
4900002712,2024-11-03,2024-11-01,1000,,CC200,600200,32574.52,D,SA,Payroll/AP
4900002713,2024-11-26,2024-11-01,1000,,CC200,630000,35641.08,D,SA,Payroll/AP
4900002714,2024-11-22,2024-11-01,1000,,CC200,640000,16076.81,D,SA,Payroll/AP
4900002715,2024-11-28,2024-11-01,1000,,CC200,620000,9198.77,D,SA,Payroll/AP
4900002716,2024-11-11,2024-11-01,1000,,CC200,660000,16615.88,D,SA,Payroll/AP
4900002717,2024-11-22,2024-11-01,2000,,CC200,600000,230711.61,D,SA,Payroll/AP
4900002718,2024-11-12,2024-11-01,2000,,CC200,600100,48296.57,D,SA,Payroll/AP
4900002719,2024-11-23,2024-11-01,2000,,CC200,600200,17542.17,D,SA,Payroll/AP
4900002720,2024-11-03,2024-11-01,2000,,CC200,630000,22353.12,D,SA,Payroll/AP
4900002721,2024-11-18,2024-11-01,2000,,CC200,640000,9335.28,D,SA,Payroll/AP
4900002722,2024-11-18,2024-11-01,2000,,CC200,620000,4346.37,D,SA,Payroll/AP
4900002723,2024-11-10,2024-11-01,2000,,CC200,660000,8592.75,D,SA,Payroll/AP
4900002724,2024-11-10,2024-11-01,3000,,CC200,600000,114526.9,D,SA,Payroll/AP
4900002725,2024-11-28,2024-11-01,3000,,CC200,600100,24172.65,D,SA,Payroll/AP
4900002726,2024-11-06,2024-11-01,3000,,CC200,600200,9189.26,D,SA,Payroll/AP
4900002727,2024-11-23,2024-11-01,3000,,CC200,630000,9796.76,D,SA,Payroll/AP
4900002728,2024-11-23,2024-11-01,3000,,CC200,640000,4689.96,D,SA,Payroll/AP
4900002729,2024-11-23,2024-11-01,3000,,CC200,620000,1774.25,D,SA,Payroll/AP
4900002730,2024-11-21,2024-11-01,3000,,CC200,660000,4353.32,D,SA,Payroll/AP
4900002731,2024-11-06,2024-11-01,1000,,CC300,600000,78336.21,D,SA,Payroll/AP
4900002732,2024-11-26,2024-11-01,1000,,CC300,600100,15786.42,D,SA,Payroll/AP
4900002733,2024-11-12,2024-11-01,1000,,CC300,600200,5916.67,D,SA,Payroll/AP
4900002734,2024-11-17,2024-11-01,1000,,CC300,650000,14067.41,D,SA,Payroll/AP
4900002735,2024-11-08,2024-11-01,1000,,CC300,630000,4137.19,D,SA,Payroll/AP
4900002736,2024-11-04,2024-11-01,1000,,CC300,640000,2958.33,D,SA,Payroll/AP
4900002737,2024-11-07,2024-11-01,1000,,CC300,660000,2677.41,D,SA,Payroll/AP
4900002738,2024-11-26,2024-11-01,2000,,CC300,600000,40628.96,D,SA,Payroll/AP
4900002739,2024-11-05,2024-11-01,2000,,CC300,600100,8597.65,D,SA,Payroll/AP
4900002740,2024-11-08,2024-11-01,2000,,CC300,600200,3293.61,D,SA,Payroll/AP
4900002741,2024-11-26,2024-11-01,2000,,CC300,650000,5917.55,D,SA,Payroll/AP
4900002742,2024-11-16,2024-11-01,2000,,CC300,630000,2067.09,D,SA,Payroll/AP
4900002743,2024-11-01,2024-11-01,2000,,CC300,640000,1545.99,D,SA,Payroll/AP
4900002744,2024-11-12,2024-11-01,2000,,CC300,660000,1745.15,D,SA,Payroll/AP
4900002745,2024-11-18,2024-11-01,3000,,CC300,600000,21407.7,D,SA,Payroll/AP
4900002746,2024-11-19,2024-11-01,3000,,CC300,600100,4459.3,D,SA,Payroll/AP
4900002747,2024-11-12,2024-11-01,3000,,CC300,600200,1664.21,D,SA,Payroll/AP
4900002748,2024-11-15,2024-11-01,3000,,CC300,650000,3264.88,D,SA,Payroll/AP
4900002749,2024-11-26,2024-11-01,3000,,CC300,630000,1191.34,D,SA,Payroll/AP
4900002750,2024-11-18,2024-11-01,3000,,CC300,640000,847.64,D,SA,Payroll/AP
4900002751,2024-11-05,2024-11-01,3000,,CC300,660000,850.85,D,SA,Payroll/AP
4900002752,2024-11-20,2024-11-01,1000,,CC400,600000,135367.5,D,SA,Payroll/AP
4900002753,2024-11-03,2024-11-01,1000,,CC400,600100,24672.84,D,SA,Payroll/AP
4900002754,2024-11-03,2024-11-01,1000,,CC400,600200,9987.78,D,SA,Payroll/AP
4900002755,2024-11-10,2024-11-01,1000,,CC400,630000,7814.35,D,SA,Payroll/AP
4900002756,2024-11-13,2024-11-01,1000,,CC400,620000,3310.72,D,SA,Payroll/AP
4900002757,2024-11-23,2024-11-01,1000,,CC400,640000,4805.4,D,SA,Payroll/AP
4900002758,2024-11-24,2024-11-01,2000,,CC400,600000,67880.07,D,SA,Payroll/AP
4900002759,2024-11-16,2024-11-01,2000,,CC400,600100,13883.22,D,SA,Payroll/AP
4900002760,2024-11-17,2024-11-01,2000,,CC400,600200,5300.93,D,SA,Payroll/AP
4900002761,2024-11-14,2024-11-01,2000,,CC400,630000,3722.71,D,SA,Payroll/AP
4900002762,2024-11-25,2024-11-01,2000,,CC400,620000,1887.17,D,SA,Payroll/AP
4900002763,2024-11-14,2024-11-01,2000,,CC400,640000,2523.52,D,SA,Payroll/AP
4900002764,2024-11-27,2024-11-01,3000,,CC400,600000,33456.81,D,SA,Payroll/AP
4900002765,2024-11-19,2024-11-01,3000,,CC400,600100,6958.44,D,SA,Payroll/AP
4900002766,2024-11-03,2024-11-01,3000,,CC400,600200,2699.32,D,SA,Payroll/AP
4900002767,2024-11-05,2024-11-01,3000,,CC400,630000,2076.79,D,SA,Payroll/AP
4900002768,2024-11-11,2024-11-01,3000,,CC400,620000,909.17,D,SA,Payroll/AP
4900002769,2024-11-21,2024-11-01,3000,,CC400,640000,1220.32,D,SA,Payroll/AP
4900002770,2024-11-03,2024-11-01,1000,,CC500,600000,80581.22,D,SA,Payroll/AP
4900002771,2024-11-15,2024-11-01,1000,,CC500,600100,16505.9,D,SA,Payroll/AP
4900002772,2024-11-15,2024-11-01,1000,,CC500,600200,6331.75,D,SA,Payroll/AP
4900002773,2024-11-22,2024-11-01,1000,,CC500,500000,349929.94,D,SA,Payroll/AP
4900002774,2024-11-17,2024-11-01,1000,,CC500,500100,162856.97,D,SA,Payroll/AP
4900002775,2024-11-12,2024-11-01,2000,,CC500,600000,43534.22,D,SA,Payroll/AP
4900002776,2024-11-05,2024-11-01,2000,,CC500,600100,9143.61,D,SA,Payroll/AP
4900002777,2024-11-27,2024-11-01,2000,,CC500,600200,3294.18,D,SA,Payroll/AP
4900002778,2024-11-25,2024-11-01,2000,,CC500,500000,209488.34,D,SA,Payroll/AP
4900002779,2024-11-18,2024-11-01,2000,,CC500,500100,81928.96,D,SA,Payroll/AP
4900002780,2024-11-21,2024-11-01,3000,,CC500,600000,21696.61,D,SA,Payroll/AP
4900002781,2024-11-19,2024-11-01,3000,,CC500,600100,4464.49,D,SA,Payroll/AP
4900002782,2024-11-06,2024-11-01,3000,,CC500,600200,1679.55,D,SA,Payroll/AP
4900002783,2024-11-25,2024-11-01,3000,,CC500,500000,96348.71,D,SA,Payroll/AP
4900002784,2024-11-05,2024-11-01,3000,,CC500,500100,42674.91,D,SA,Payroll/AP
4900002785,2024-12-14,2024-12-01,1000,,CC100,600000,232273.45,D,SA,Payroll/AP
4900002786,2024-12-17,2024-12-01,1000,,CC100,600100,47098.35,D,SA,Payroll/AP
4900002787,2024-12-28,2024-12-01,1000,,CC100,600200,17621.6,D,SA,Payroll/AP
4900002788,2024-12-02,2024-12-01,1000,,CC100,610000,96433.72,D,SA,Payroll/AP
4900002789,2024-12-27,2024-12-01,1000,,CC100,620000,13150.25,D,SA,Payroll/AP
4900002790,2024-12-04,2024-12-01,1000,,CC100,630000,12650.09,D,SA,Payroll/AP
4900002791,2024-12-17,2024-12-01,1000,,CC100,640000,9418.93,D,SA,Payroll/AP
4900002792,2024-12-05,2024-12-01,2000,,CC100,600000,126738.79,D,SA,Payroll/AP
4900002793,2024-12-10,2024-12-01,2000,,CC100,600100,24948.83,D,SA,Payroll/AP
4900002794,2024-12-06,2024-12-01,2000,,CC100,600200,9426.73,D,SA,Payroll/AP
4900002795,2024-12-06,2024-12-01,2000,,CC100,610000,46185.9,D,SA,Payroll/AP
4900002796,2024-12-11,2024-12-01,2000,,CC100,620000,7582.11,D,SA,Payroll/AP
4900002797,2024-12-23,2024-12-01,2000,,CC100,630000,6942.65,D,SA,Payroll/AP
4900002798,2024-12-08,2024-12-01,2000,,CC100,640000,4514.21,D,SA,Payroll/AP
4900002799,2024-12-12,2024-12-01,3000,,CC100,600000,62344.86,D,SA,Payroll/AP
4900002800,2024-12-17,2024-12-01,3000,,CC100,600100,12578.83,D,SA,Payroll/AP
4900002801,2024-12-10,2024-12-01,3000,,CC100,600200,4765.79,D,SA,Payroll/AP
4900002802,2024-12-28,2024-12-01,3000,,CC100,610000,24451.35,D,SA,Payroll/AP
4900002803,2024-12-03,2024-12-01,3000,,CC100,620000,3979.54,D,SA,Payroll/AP
4900002804,2024-12-09,2024-12-01,3000,,CC100,630000,2212.51,D,SA,Payroll/AP
4900002805,2024-12-07,2024-12-01,3000,,CC100,640000,2323.3,D,SA,Payroll/AP
4900002806,2024-12-21,2024-12-01,1000,,CC200,600000,418861.84,D,SA,Payroll/AP
4900002807,2024-12-18,2024-12-01,1000,,CC200,600100,90958.89,D,SA,Payroll/AP
4900002808,2024-12-09,2024-12-01,1000,,CC200,600200,33824.09,D,SA,Payroll/AP
4900002809,2024-12-05,2024-12-01,1000,,CC200,630000,40670.64,D,SA,Payroll/AP
4900002810,2024-12-21,2024-12-01,1000,,CC200,640000,19186.07,D,SA,Payroll/AP
4900002811,2024-12-10,2024-12-01,1000,,CC200,620000,7536.44,D,SA,Payroll/AP
4900002812,2024-12-20,2024-12-01,1000,,CC200,660000,18108.07,D,SA,Payroll/AP
4900002813,2024-12-18,2024-12-01,2000,,CC200,600000,240188.2,D,SA,Payroll/AP
4900002814,2024-12-03,2024-12-01,2000,,CC200,600100,48138.78,D,SA,Payroll/AP
4900002815,2024-12-17,2024-12-01,2000,,CC200,600200,18549.81,D,SA,Payroll/AP
4900002816,2024-12-21,2024-12-01,2000,,CC200,630000,18819.82,D,SA,Payroll/AP
4900002817,2024-12-06,2024-12-01,2000,,CC200,640000,8321.18,D,SA,Payroll/AP
4900002818,2024-12-19,2024-12-01,2000,,CC200,620000,4258.5,D,SA,Payroll/AP
4900002819,2024-12-19,2024-12-01,2000,,CC200,660000,8829.06,D,SA,Payroll/AP
4900002820,2024-12-05,2024-12-01,3000,,CC200,600000,115404.78,D,SA,Payroll/AP
4900002821,2024-12-06,2024-12-01,3000,,CC200,600100,24775.38,D,SA,Payroll/AP
4900002822,2024-12-22,2024-12-01,3000,,CC200,600200,9021.98,D,SA,Payroll/AP
4900002823,2024-12-20,2024-12-01,3000,,CC200,630000,10953.38,D,SA,Payroll/AP
4900002824,2024-12-24,2024-12-01,3000,,CC200,640000,4275.84,D,SA,Payroll/AP
4900002825,2024-12-20,2024-12-01,3000,,CC200,620000,1854.46,D,SA,Payroll/AP
4900002826,2024-12-11,2024-12-01,3000,,CC200,660000,4595.69,D,SA,Payroll/AP
4900002827,2024-12-27,2024-12-01,1000,,CC300,600000,74860.85,D,SA,Payroll/AP
4900002828,2024-12-19,2024-12-01,1000,,CC300,600100,15944.8,D,SA,Payroll/AP
4900002829,2024-12-02,2024-12-01,1000,,CC300,600200,5823.66,D,SA,Payroll/AP
4900002830,2024-12-27,2024-12-01,1000,,CC300,650000,17943.51,D,SA,Payroll/AP
4900002831,2024-12-28,2024-12-01,1000,,CC300,630000,4355.47,D,SA,Payroll/AP
4900002832,2024-12-01,2024-12-01,1000,,CC300,640000,3025.42,D,SA,Payroll/AP
4900002833,2024-12-03,2024-12-01,1000,,CC300,660000,3182.92,D,SA,Payroll/AP
4900002834,2024-12-02,2024-12-01,2000,,CC300,600000,41802.73,D,SA,Payroll/AP
4900002835,2024-12-21,2024-12-01,2000,,CC300,600100,8817.37,D,SA,Payroll/AP
4900002836,2024-12-25,2024-12-01,2000,,CC300,600200,3284.03,D,SA,Payroll/AP
4900002837,2024-12-19,2024-12-01,2000,,CC300,650000,8393.3,D,SA,Payroll/AP
4900002838,2024-12-09,2024-12-01,2000,,CC300,630000,2458.09,D,SA,Payroll/AP
4900002839,2024-12-21,2024-12-01,2000,,CC300,640000,1755.28,D,SA,Payroll/AP
4900002840,2024-12-07,2024-12-01,2000,,CC300,660000,1659.09,D,SA,Payroll/AP
4900002841,2024-12-25,2024-12-01,3000,,CC300,600000,20905.97,D,SA,Payroll/AP
4900002842,2024-12-19,2024-12-01,3000,,CC300,600100,4350.04,D,SA,Payroll/AP
4900002843,2024-12-14,2024-12-01,3000,,CC300,600200,1659.12,D,SA,Payroll/AP
4900002844,2024-12-20,2024-12-01,3000,,CC300,650000,4196.82,D,SA,Payroll/AP
4900002845,2024-12-21,2024-12-01,3000,,CC300,630000,983.48,D,SA,Payroll/AP
4900002846,2024-12-01,2024-12-01,3000,,CC300,640000,1032.16,D,SA,Payroll/AP
4900002847,2024-12-16,2024-12-01,3000,,CC300,660000,894.65,D,SA,Payroll/AP
4900002848,2024-12-21,2024-12-01,1000,,CC400,600000,127985.24,D,SA,Payroll/AP
4900002849,2024-12-18,2024-12-01,1000,,CC400,600100,25978.37,D,SA,Payroll/AP
4900002850,2024-12-10,2024-12-01,1000,,CC400,600200,9686.59,D,SA,Payroll/AP
4900002851,2024-12-21,2024-12-01,1000,,CC400,630000,7334.88,D,SA,Payroll/AP
4900002852,2024-12-10,2024-12-01,1000,,CC400,620000,3267.75,D,SA,Payroll/AP
4900002853,2024-12-16,2024-12-01,1000,,CC400,640000,4989.31,D,SA,Payroll/AP
4900002854,2024-12-08,2024-12-01,2000,,CC400,600000,67564.5,D,SA,Payroll/AP
4900002855,2024-12-26,2024-12-01,2000,,CC400,600100,14307.34,D,SA,Payroll/AP
4900002856,2024-12-26,2024-12-01,2000,,CC400,600200,5313.08,D,SA,Payroll/AP
4900002857,2024-12-22,2024-12-01,2000,,CC400,630000,3594.03,D,SA,Payroll/AP
4900002858,2024-12-13,2024-12-01,2000,,CC400,620000,1623.69,D,SA,Payroll/AP
4900002859,2024-12-10,2024-12-01,2000,,CC400,640000,2554.6,D,SA,Payroll/AP
4900002860,2024-12-15,2024-12-01,3000,,CC400,600000,35601.46,D,SA,Payroll/AP
4900002861,2024-12-03,2024-12-01,3000,,CC400,600100,7115.52,D,SA,Payroll/AP
4900002862,2024-12-23,2024-12-01,3000,,CC400,600200,2568.46,D,SA,Payroll/AP
4900002863,2024-12-02,2024-12-01,3000,,CC400,630000,2306.01,D,SA,Payroll/AP
4900002864,2024-12-06,2024-12-01,3000,,CC400,620000,743.54,D,SA,Payroll/AP
4900002865,2024-12-15,2024-12-01,3000,,CC400,640000,1462.33,D,SA,Payroll/AP
4900002866,2024-12-14,2024-12-01,1000,,CC500,600000,79633.68,D,SA,Payroll/AP
4900002867,2024-12-16,2024-12-01,1000,,CC500,600100,16459.61,D,SA,Payroll/AP
4900002868,2024-12-15,2024-12-01,1000,,CC500,600200,6347.91,D,SA,Payroll/AP
4900002869,2024-12-07,2024-12-01,1000,,CC500,500000,314297.8,D,SA,Payroll/AP
4900002870,2024-12-11,2024-12-01,1000,,CC500,500100,132999.18,D,SA,Payroll/AP
4900002871,2024-12-20,2024-12-01,2000,,CC500,600000,43036.96,D,SA,Payroll/AP
4900002872,2024-12-05,2024-12-01,2000,,CC500,600100,9117.86,D,SA,Payroll/AP
4900002873,2024-12-11,2024-12-01,2000,,CC500,600200,3247.85,D,SA,Payroll/AP
4900002874,2024-12-28,2024-12-01,2000,,CC500,500000,140056.24,D,SA,Payroll/AP
4900002875,2024-12-23,2024-12-01,2000,,CC500,500100,79962.76,D,SA,Payroll/AP
4900002876,2024-12-11,2024-12-01,3000,,CC500,600000,22012.86,D,SA,Payroll/AP
4900002877,2024-12-24,2024-12-01,3000,,CC500,600100,4573.39,D,SA,Payroll/AP
4900002878,2024-12-28,2024-12-01,3000,,CC500,600200,1659.3,D,SA,Payroll/AP
4900002879,2024-12-12,2024-12-01,3000,,CC500,500000,93678.06,D,SA,Payroll/AP
4900002880,2024-12-13,2024-12-01,3000,,CC500,500100,46701.83,D,SA,Payroll/AP
4900002881,2025-01-05,2025-01-01,1000,,CC100,600000,220351.06,D,SA,Payroll/AP
4900002882,2025-01-25,2025-01-01,1000,,CC100,600100,46591.26,D,SA,Payroll/AP
4900002883,2025-01-12,2025-01-01,1000,,CC100,600200,17675.61,D,SA,Payroll/AP
4900002884,2025-01-17,2025-01-01,1000,,CC100,610000,107330.76,D,SA,Payroll/AP
4900002885,2025-01-18,2025-01-01,1000,,CC100,620000,13925.71,D,SA,Payroll/AP
4900002886,2025-01-04,2025-01-01,1000,,CC100,630000,11779.46,D,SA,Payroll/AP
4900002887,2025-01-11,2025-01-01,1000,,CC100,640000,6613.48,D,SA,Payroll/AP
4900002888,2025-01-08,2025-01-01,2000,,CC100,600000,123362.49,D,SA,Payroll/AP
4900002889,2025-01-15,2025-01-01,2000,,CC100,600100,25875.29,D,SA,Payroll/AP
4900002890,2025-01-04,2025-01-01,2000,,CC100,600200,9427.1,D,SA,Payroll/AP
4900002891,2025-01-09,2025-01-01,2000,,CC100,610000,56424.29,D,SA,Payroll/AP
4900002892,2025-01-15,2025-01-01,2000,,CC100,620000,8371.44,D,SA,Payroll/AP
4900002893,2025-01-08,2025-01-01,2000,,CC100,630000,6191.08,D,SA,Payroll/AP
4900002894,2025-01-05,2025-01-01,2000,,CC100,640000,4889.97,D,SA,Payroll/AP
4900002895,2025-01-04,2025-01-01,3000,,CC100,600000,61300.61,D,SA,Payroll/AP
4900002896,2025-01-02,2025-01-01,3000,,CC100,600100,12768.37,D,SA,Payroll/AP
4900002897,2025-01-10,2025-01-01,3000,,CC100,600200,4866.69,D,SA,Payroll/AP
4900002898,2025-01-13,2025-01-01,3000,,CC100,610000,28486.97,D,SA,Payroll/AP
4900002899,2025-01-28,2025-01-01,3000,,CC100,620000,3771.67,D,SA,Payroll/AP
4900002900,2025-01-20,2025-01-01,3000,,CC100,630000,3277.21,D,SA,Payroll/AP
4900002901,2025-01-14,2025-01-01,3000,,CC100,640000,2575.8,D,SA,Payroll/AP
4900002902,2025-01-08,2025-01-01,1000,,CC200,600000,419155.18,D,SA,Payroll/AP
4900002903,2025-01-28,2025-01-01,1000,,CC200,600100,91734.72,D,SA,Payroll/AP
4900002904,2025-01-06,2025-01-01,1000,,CC200,600200,33395.03,D,SA,Payroll/AP
4900002905,2025-01-27,2025-01-01,1000,,CC200,630000,40893.63,D,SA,Payroll/AP
4900002906,2025-01-11,2025-01-01,1000,,CC200,640000,18823.21,D,SA,Payroll/AP
4900002907,2025-01-19,2025-01-01,1000,,CC200,620000,7252.35,D,SA,Payroll/AP
4900002908,2025-01-24,2025-01-01,1000,,CC200,660000,16214.26,D,SA,Payroll/AP
4900002909,2025-01-11,2025-01-01,2000,,CC200,600000,237028.57,D,SA,Payroll/AP
4900002910,2025-01-07,2025-01-01,2000,,CC200,600100,48136.9,D,SA,Payroll/AP
4900002911,2025-01-25,2025-01-01,2000,,CC200,600200,18975.13,D,SA,Payroll/AP
4900002912,2025-01-06,2025-01-01,2000,,CC200,630000,19562.18,D,SA,Payroll/AP
4900002913,2025-01-16,2025-01-01,2000,,CC200,640000,8660.0,D,SA,Payroll/AP
4900002914,2025-01-17,2025-01-01,2000,,CC200,620000,4678.41,D,SA,Payroll/AP
4900002915,2025-01-15,2025-01-01,2000,,CC200,660000,8618.25,D,SA,Payroll/AP
4900002916,2025-01-16,2025-01-01,3000,,CC200,600000,118258.88,D,SA,Payroll/AP
4900002917,2025-01-10,2025-01-01,3000,,CC200,600100,24606.98,D,SA,Payroll/AP
4900002918,2025-01-16,2025-01-01,3000,,CC200,600200,9108.36,D,SA,Payroll/AP
4900002919,2025-01-01,2025-01-01,3000,,CC200,630000,10597.73,D,SA,Payroll/AP
4900002920,2025-01-03,2025-01-01,3000,,CC200,640000,4342.02,D,SA,Payroll/AP
4900002921,2025-01-13,2025-01-01,3000,,CC200,620000,1945.18,D,SA,Payroll/AP
4900002922,2025-01-17,2025-01-01,3000,,CC200,660000,4658.42,D,SA,Payroll/AP
4900002923,2025-01-15,2025-01-01,1000,,CC300,600000,81495.45,D,SA,Payroll/AP
4900002924,2025-01-08,2025-01-01,1000,,CC300,600100,16156.11,D,SA,Payroll/AP
4900002925,2025-01-07,2025-01-01,1000,,CC300,600200,6083.6,D,SA,Payroll/AP
4900002926,2025-01-19,2025-01-01,1000,,CC300,650000,16189.62,D,SA,Payroll/AP
4900002927,2025-01-12,2025-01-01,1000,,CC300,630000,3525.04,D,SA,Payroll/AP
4900002928,2025-01-02,2025-01-01,1000,,CC300,640000,3543.7,D,SA,Payroll/AP
4900002929,2025-01-02,2025-01-01,1000,,CC300,660000,3058.79,D,SA,Payroll/AP
4900002930,2025-01-10,2025-01-01,2000,,CC300,600000,44753.2,D,SA,Payroll/AP
4900002931,2025-01-16,2025-01-01,2000,,CC300,600100,8759.67,D,SA,Payroll/AP
4900002932,2025-01-20,2025-01-01,2000,,CC300,600200,3454.97,D,SA,Payroll/AP
4900002933,2025-01-27,2025-01-01,2000,,CC300,650000,8980.42,D,SA,Payroll/AP
4900002934,2025-01-21,2025-01-01,2000,,CC300,630000,2345.41,D,SA,Payroll/AP
4900002935,2025-01-22,2025-01-01,2000,,CC300,640000,1705.88,D,SA,Payroll/AP
4900002936,2025-01-16,2025-01-01,2000,,CC300,660000,1646.16,D,SA,Payroll/AP
4900002937,2025-01-10,2025-01-01,3000,,CC300,600000,22189.67,D,SA,Payroll/AP
4900002938,2025-01-18,2025-01-01,3000,,CC300,600100,4457.48,D,SA,Payroll/AP
4900002939,2025-01-01,2025-01-01,3000,,CC300,600200,1601.3,D,SA,Payroll/AP
4900002940,2025-01-28,2025-01-01,3000,,CC300,650000,3701.63,D,SA,Payroll/AP
4900002941,2025-01-04,2025-01-01,3000,,CC300,630000,1090.6,D,SA,Payroll/AP
4900002942,2025-01-14,2025-01-01,3000,,CC300,640000,859.27,D,SA,Payroll/AP
4900002943,2025-01-05,2025-01-01,3000,,CC300,660000,831.08,D,SA,Payroll/AP
4900002944,2025-01-09,2025-01-01,1000,,CC400,600000,132594.03,D,SA,Payroll/AP
4900002945,2025-01-24,2025-01-01,1000,,CC400,600100,25515.37,D,SA,Payroll/AP
4900002946,2025-01-12,2025-01-01,1000,,CC400,600200,9985.39,D,SA,Payroll/AP
4900002947,2025-01-25,2025-01-01,1000,,CC400,630000,6788.9,D,SA,Payroll/AP
4900002948,2025-01-13,2025-01-01,1000,,CC400,620000,3571.08,D,SA,Payroll/AP
4900002949,2025-01-12,2025-01-01,1000,,CC400,640000,4931.37,D,SA,Payroll/AP
4900002950,2025-01-02,2025-01-01,2000,,CC400,600000,71380.68,D,SA,Payroll/AP
4900002951,2025-01-13,2025-01-01,2000,,CC400,600100,14269.46,D,SA,Payroll/AP
4900002952,2025-01-02,2025-01-01,2000,,CC400,600200,5584.46,D,SA,Payroll/AP
4900002953,2025-01-19,2025-01-01,2000,,CC400,630000,5010.3,D,SA,Payroll/AP
4900002954,2025-01-18,2025-01-01,2000,,CC400,620000,1920.96,D,SA,Payroll/AP
4900002955,2025-01-07,2025-01-01,2000,,CC400,640000,2687.3,D,SA,Payroll/AP
4900002956,2025-01-12,2025-01-01,3000,,CC400,600000,35462.79,D,SA,Payroll/AP
4900002957,2025-01-18,2025-01-01,3000,,CC400,600100,7089.36,D,SA,Payroll/AP
4900002958,2025-01-10,2025-01-01,3000,,CC400,600200,2742.78,D,SA,Payroll/AP
4900002959,2025-01-03,2025-01-01,3000,,CC400,630000,2617.86,D,SA,Payroll/AP
4900002960,2025-01-13,2025-01-01,3000,,CC400,620000,995.11,D,SA,Payroll/AP
4900002961,2025-01-17,2025-01-01,3000,,CC400,640000,1249.94,D,SA,Payroll/AP
4900002962,2025-01-15,2025-01-01,1000,,CC500,600000,81996.5,D,SA,Payroll/AP
4900002963,2025-01-25,2025-01-01,1000,,CC500,600100,16267.2,D,SA,Payroll/AP
4900002964,2025-01-18,2025-01-01,1000,,CC500,600200,6333.85,D,SA,Payroll/AP
4900002965,2025-01-09,2025-01-01,1000,,CC500,500000,381752.78,D,SA,Payroll/AP
4900002966,2025-01-27,2025-01-01,1000,,CC500,500100,127281.24,D,SA,Payroll/AP
