period,dim1,dim2,gl_account,line_type,budget_amount
2026-04-01,CC200,3000,630000,Opex,12258.07
2026-05-01,CC200,3000,630000,Opex,12922.04
2026-06-01,CC200,3000,630000,Opex,14367.76
2026-07-01,CC200,3000,630000,Opex,13398.19
2026-08-01,CC200,3000,630000,Opex,14912.53
2026-09-01,CC200,3000,630000,Opex,13783.26
2026-10-01,CC200,3000,630000,Opex,15452.56
2026-11-01,CC200,3000,630000,Opex,11693.94
2026-12-01,CC200,3000,630000,Opex,13941.33
2026-01-01,CC200,3000,640000,Opex,5036.74
2026-02-01,CC200,3000,640000,Opex,5545.12
2026-03-01,CC200,3000,640000,Opex,5515.9
2026-04-01,CC200,3000,640000,Opex,5352.36
2026-05-01,CC200,3000,640000,Opex,5149.65
2026-06-01,CC200,3000,640000,Opex,5050.09
2026-07-01,CC200,3000,640000,Opex,6080.19
2026-08-01,CC200,3000,640000,Opex,5849.14
2026-09-01,CC200,3000,640000,Opex,5710.69
2026-10-01,CC200,3000,640000,Opex,6321.72
2026-11-01,CC200,3000,640000,Opex,6632.67
2026-12-01,CC200,3000,640000,Opex,5608.67
2026-01-01,CC200,3000,660000,Opex,5403.77
2026-02-01,CC200,3000,660000,Opex,5499.29
2026-03-01,CC200,3000,660000,Opex,5241.85
2026-04-01,CC200,3000,660000,Opex,5562.64
2026-05-01,CC200,3000,660000,Opex,5484.64
2026-06-01,CC200,3000,660000,Opex,5748.48
2026-07-01,CC200,3000,660000,Opex,5760.94
2026-08-01,CC200,3000,660000,Opex,5874.23
2026-09-01,CC200,3000,660000,Opex,5600.25
2026-10-01,CC200,3000,660000,Opex,6094.33
2026-11-01,CC200,3000,660000,Opex,6052.83
2026-12-01,CC200,3000,660000,Opex,6216.56
2026-01-01,CC300,1000,600000,Opex,94534.72
2026-02-01,CC300,1000,600000,Opex,90690.13
2026-03-01,CC300,1000,600000,Opex,93909.13
2026-04-01,CC300,1000,600000,Opex,91674.85
2026-05-01,CC300,1000,600000,Opex,93766.05
2026-06-01,CC300,1000,600000,Opex,96181.06
2026-07-01,CC300,1000,600000,Opex,93201.64
2026-08-01,CC300,1000,600000,Opex,94584.86
2026-09-01,CC300,1000,600000,Opex,94481.23
2026-10-01,CC300,1000,600000,Opex,97856.28
2026-11-01,CC300,1000,600000,Opex,95256.35
2026-12-01,CC300,1000,600000,Opex,98834.59
2026-01-01,CC300,1000,600100,Opex,18741.09
2026-02-01,CC300,1000,600100,Opex,18514.67
2026-03-01,CC300,1000,600100,Opex,19357.35
2026-04-01,CC300,1000,600100,Opex,18968.08
2026-05-01,CC300,1000,600100,Opex,18932.09
2026-06-01,CC300,1000,600100,Opex,20032.85
2026-07-01,CC300,1000,600100,Opex,19490.8
2026-08-01,CC300,1000,600100,Opex,19019.89
2026-09-01,CC300,1000,600100,Opex,19607.1
2026-10-01,CC300,1000,600100,Opex,20412.38
2026-11-01,CC300,1000,600100,Opex,19746.74
2026-12-01,CC300,1000,600100,Opex,19975.29
2026-01-01,CC300,1000,600200,Opex,7056.98
2026-02-01,CC300,1000,600200,Opex,6878.25
2026-03-01,CC300,1000,600200,Opex,7022.7
2026-04-01,CC300,1000,600200,Opex,7147.89
2026-05-01,CC300,1000,600200,Opex,7263.75
2026-06-01,CC300,1000,600200,Opex,7136.01
2026-07-01,CC300,1000,600200,Opex,7195.54
2026-08-01,CC300,1000,600200,Opex,7225.32
2026-09-01,CC300,1000,600200,Opex,7595.05
2026-10-01,CC300,1000,600200,Opex,7559.49
2026-11-01,CC300,1000,600200,Opex,7681.68
2026-12-01,CC300,1000,600200,Opex,7505.66
2026-01-01,CC300,1000,630000,Opex,4089.05
2026-02-01,CC300,1000,630000,Opex,4510.85
2026-03-01,CC300,1000,630000,Opex,4278.65
2026-04-01,CC300,1000,630000,Opex,4975.76
2026-05-01,CC300,1000,630000,Opex,3432.67
2026-06-01,CC300,1000,630000,Opex,4606.93
2026-07-01,CC300,1000,630000,Opex,5002.24
2026-08-01,CC300,1000,630000,Opex,5043.92
2026-09-01,CC300,1000,630000,Opex,4462.74
2026-10-01,CC300,1000,630000,Opex,4981.52
2026-11-01,CC300,1000,630000,Opex,5390.35
2026-12-01,CC300,1000,630000,Opex,4535.16
2026-01-01,CC300,1000,640000,Opex,4110.69
2026-02-01,CC300,1000,640000,Opex,3576.05
2026-03-01,CC300,1000,640000,Opex,3941.91
2026-04-01,CC300,1000,640000,Opex,3218.73
2026-05-01,CC300,1000,640000,Opex,4388.7
2026-06-01,CC300,1000,640000,Opex,3076.99
2026-07-01,CC300,1000,640000,Opex,3734.89
2026-08-01,CC300,1000,640000,Opex,3726.64
2026-09-01,CC300,1000,640000,Opex,3590.8
2026-10-01,CC300,1000,640000,Opex,3858.03
2026-11-01,CC300,1000,640000,Opex,3194.76
2026-12-01,CC300,1000,640000,Opex,4400.78
2026-01-01,CC300,1000,650000,Opex,18779.96
2026-02-01,CC300,1000,650000,Opex,14518.46
2026-03-01,CC300,1000,650000,Opex,17721.9
2026-04-01,CC300,1000,650000,Opex,14043.66
2026-05-01,CC300,1000,650000,Opex,17185.21
2026-06-01,CC300,1000,650000,Opex,18180.27
2026-07-01,CC300,1000,650000,Opex,16248.35
2026-08-01,CC300,1000,650000,Opex,19280.48
2026-09-01,CC300,1000,650000,Opex,19232.65
2026-10-01,CC300,1000,650000,Opex,19981.95
2026-11-01,CC300,1000,650000,Opex,20101.96
2026-12-01,CC300,1000,650000,Opex,16606.33
2026-01-01,CC300,1000,660000,Opex,3548.2
2026-02-01,CC300,1000,660000,Opex,3503.4
2026-03-01,CC300,1000,660000,Opex,3645.53
2026-04-01,CC300,1000,660000,Opex,3362.56
2026-05-01,CC300,1000,660000,Opex,3839.39
2026-06-01,CC300,1000,660000,Opex,3712.38
2026-07-01,CC300,1000,660000,Opex,3800.24
2026-08-01,CC300,1000,660000,Opex,3482.68
2026-09-01,CC300,1000,660000,Opex,3591.96
2026-10-01,CC300,1000,660000,Opex,3945.84
2026-11-01,CC300,1000,660000,Opex,3507.63
2026-12-01,CC300,1000,660000,Opex,3592.78
2026-01-01,CC300,2000,600000,Opex,51913.71
2026-02-01,CC300,2000,600000,Opex,49131.88
2026-03-01,CC300,2000,600000,Opex,52455.05
2026-04-01,CC300,2000,600000,Opex,48897.69
2026-05-01,CC300,2000,600000,Opex,51173.52
2026-06-01,CC300,2000,600000,Opex,54269.92
2026-07-01,CC300,2000,600000,Opex,51340.41
2026-08-01,CC300,2000,600000,Opex,51711.23
2026-09-01,CC300,2000,600000,Opex,51273.96
2026-10-01,CC300,2000,600000,Opex,51567.31
2026-11-01,CC300,2000,600000,Opex,50079.28
2026-12-01,CC300,2000,600000,Opex,54971.07
2026-01-01,CC300,2000,600100,Opex,10161.22
2026-02-01,CC300,2000,600100,Opex,9970.65
2026-03-01,CC300,2000,600100,Opex,10175.93
2026-04-01,CC300,2000,600100,Opex,10008.18
2026-05-01,CC300,2000,600100,Opex,10580.72
2026-06-01,CC300,2000,600100,Opex,10209.75
2026-07-01,CC300,2000,600100,Opex,10709.65
2026-08-01,CC300,2000,600100,Opex,10182.54
2026-09-01,CC300,2000,600100,Opex,10878.07
2026-10-01,CC300,2000,600100,Opex,10791.64
2026-11-01,CC300,2000,600100,Opex,10714.78
2026-12-01,CC300,2000,600100,Opex,10861.52
2026-01-01,CC300,2000,600200,Opex,4007.77
2026-02-01,CC300,2000,600200,Opex,3857.44
2026-03-01,CC300,2000,600200,Opex,3854.84
2026-04-01,CC300,2000,600200,Opex,3787.2
2026-05-01,CC300,2000,600200,Opex,3873.33
2026-06-01,CC300,2000,600200,Opex,3972.37
2026-07-01,CC300,2000,600200,Opex,4027.5
2026-08-01,CC300,2000,600200,Opex,4006.52
2026-09-01,CC300,2000,600200,Opex,3891.19
2026-10-01,CC300,2000,600200,Opex,4012.38
2026-11-01,CC300,2000,600200,Opex,4162.3
2026-12-01,CC300,2000,600200,Opex,4093.15
2026-01-01,CC300,2000,630000,Opex,2720.68
2026-02-01,CC300,2000,630000,Opex,2737.89
2026-03-01,CC300,2000,630000,Opex,2756.88
2026-04-01,CC300,2000,630000,Opex,3102.05
2026-05-01,CC300,2000,630000,Opex,3145.86
2026-06-01,CC300,2000,630000,Opex,2682.58
2026-07-01,CC300,2000,630000,Opex,2436.46
2026-08-01,CC300,2000,630000,Opex,2269.18
2026-09-01,CC300,2000,630000,Opex,2888.21
2026-10-01,CC300,2000,630000,Opex,3051.14
2026-11-01,CC300,2000,630000,Opex,2662.46
2026-12-01,CC300,2000,630000,Opex,3075.69
2026-01-01,CC300,2000,640000,Opex,1978.82
2026-02-01,CC300,2000,640000,Opex,1714.56
2026-03-01,CC300,2000,640000,Opex,1900.22
2026-04-01,CC300,2000,640000,Opex,1844.01
2026-05-01,CC300,2000,640000,Opex,2014.21
2026-06-01,CC300,2000,640000,Opex,1964.98
2026-07-01,CC300,2000,640000,Opex,2021.56
2026-08-01,CC300,2000,640000,Opex,1879.18
2026-09-01,CC300,2000,640000,Opex,2218.7
2026-10-01,CC300,2000,640000,Opex,1916.03
2026-11-01,CC300,2000,640000,Opex,2037.53
2026-12-01,CC300,2000,640000,Opex,2023.81
2026-01-01,CC300,2000,650000,Opex,10417.29
2026-02-01,CC300,2000,650000,Opex,8272.78
2026-03-01,CC300,2000,650000,Opex,9935.25
2026-04-01,CC300,2000,650000,Opex,9041.82
2026-05-01,CC300,2000,650000,Opex,11597.11
2026-06-01,CC300,2000,650000,Opex,10573.89
2026-07-01,CC300,2000,650000,Opex,10401.98
2026-08-01,CC300,2000,650000,Opex,11406.8
2026-09-01,CC300,2000,650000,Opex,11611.53
2026-10-01,CC300,2000,650000,Opex,10574.66
2026-11-01,CC300,2000,650000,Opex,10738.21
2026-12-01,CC300,2000,650000,Opex,11327.66
2026-01-01,CC300,2000,660000,Opex,1909.55
2026-02-01,CC300,2000,660000,Opex,1833.86
2026-03-01,CC300,2000,660000,Opex,1857.33
2026-04-01,CC300,2000,660000,Opex,1963.66
2026-05-01,CC300,2000,660000,Opex,2084.62
2026-06-01,CC300,2000,660000,Opex,1858.37
2026-07-01,CC300,2000,660000,Opex,2028.07
2026-08-01,CC300,2000,660000,Opex,2028.99
2026-09-01,CC300,2000,660000,Opex,1954.17
2026-10-01,CC300,2000,660000,Opex,1794.14
2026-11-01,CC300,2000,660000,Opex,1971.74
2026-12-01,CC300,2000,660000,Opex,2006.75
2026-01-01,CC300,3000,600000,Opex,25740.02
2026-02-01,CC300,3000,600000,Opex,24452.87
2026-03-01,CC300,3000,600000,Opex,25692.38
2026-04-01,CC300,3000,600000,Opex,25505.4
2026-05-01,CC300,3000,600000,Opex,25447.05
2026-06-01,CC300,3000,600000,Opex,25531.89
2026-07-01,CC300,3000,600000,Opex,26321.73
2026-08-01,CC300,3000,600000,Opex,27036.1
2026-09-01,CC300,3000,600000,Opex,26353.22
2026-10-01,CC300,3000,600000,Opex,26271.37
2026-11-01,CC300,3000,600000,Opex,26655.73
2026-12-01,CC300,3000,600000,Opex,26574.53
2026-01-01,CC300,3000,600100,Opex,5170.68
2026-02-01,CC300,3000,600100,Opex,5115.75
2026-03-01,CC300,3000,600100,Opex,5253.63
2026-04-01,CC300,3000,600100,Opex,5203.91
2026-05-01,CC300,3000,600100,Opex,5062.61
2026-06-01,CC300,3000,600100,Opex,5134.14
2026-07-01,CC300,3000,600100,Opex,5173.28
2026-08-01,CC300,3000,600100,Opex,5361.8
2026-09-01,CC300,3000,600100,Opex,5266.63
2026-10-01,CC300,3000,600100,Opex,5533.07
2026-11-01,CC300,3000,600100,Opex,5528.95
2026-12-01,CC300,3000,600100,Opex,5494.18
2026-01-01,CC300,3000,600200,Opex,1857.51
2026-02-01,CC300,3000,600200,Opex,1975.64
2026-03-01,CC300,3000,600200,Opex,1906.51
2026-04-01,CC300,3000,600200,Opex,1943.35
2026-05-01,CC300,3000,600200,Opex,1934.56
2026-06-01,CC300,3000,600200,Opex,1869.27
2026-07-01,CC300,3000,600200,Opex,2030.95
2026-08-01,CC300,3000,600200,Opex,2000.77
2026-09-01,CC300,3000,600200,Opex,2011.93
2026-10-01,CC300,3000,600200,Opex,2059.58
2026-11-01,CC300,3000,600200,Opex,1976.08
2026-12-01,CC300,3000,600200,Opex,2082.97
2026-01-01,CC300,3000,630000,Opex,1265.1
2026-02-01,CC300,3000,630000,Opex,1418.3
2026-03-01,CC300,3000,630000,Opex,1446.24
2026-04-01,CC300,3000,630000,Opex,1485.84
2026-05-01,CC300,3000,630000,Opex,1241.3
2026-06-01,CC300,3000,630000,Opex,1428.16
2026-07-01,CC300,3000,630000,Opex,1301.04
2026-08-01,CC300,3000,630000,Opex,1366.56
2026-09-01,CC300,3000,630000,Opex,1531.2
2026-10-01,CC300,3000,630000,Opex,1320.42
2026-11-01,CC300,3000,630000,Opex,1488.33
2026-12-01,CC300,3000,630000,Opex,1448.76
2026-01-01,CC300,3000,640000,Opex,996.75
2026-02-01,CC300,3000,640000,Opex,1019.51
2026-03-01,CC300,3000,640000,Opex,984.09
2026-04-01,CC300,3000,640000,Opex,1149.05
2026-05-01,CC300,3000,640000,Opex,953.98
2026-06-01,CC300,3000,640000,Opex,982.5
2026-07-01,CC300,3000,640000,Opex,938.53
2026-08-01,CC300,3000,640000,Opex,1221.58
2026-09-01,CC300,3000,640000,Opex,904.08
2026-10-01,CC300,3000,640000,Opex,888.53
2026-11-01,CC300,3000,640000,Opex,978.66
2026-12-01,CC300,3000,640000,Opex,1190.89
2026-01-01,CC300,3000,650000,Opex,4293.89
2026-02-01,CC300,3000,650000,Opex,5094.4
2026-03-01,CC300,3000,650000,Opex,5513.35
2026-04-01,CC300,3000,650000,Opex,4284.29
2026-05-01,CC300,3000,650000,Opex,4940.9
2026-06-01,CC300,3000,650000,Opex,5471.05
2026-07-01,CC300,3000,650000,Opex,6180.94
2026-08-01,CC300,3000,650000,Opex,4073.49
2026-09-01,CC300,3000,650000,Opex,5334.11
2026-10-01,CC300,3000,650000,Opex,5312.31
2026-11-01,CC300,3000,650000,Opex,5258.18
2026-12-01,CC300,3000,650000,Opex,5118.37
2026-01-01,CC300,3000,660000,Opex,964.05
2026-02-01,CC300,3000,660000,Opex,915.45
2026-03-01,CC300,3000,660000,Opex,974.91
2026-04-01,CC300,3000,660000,Opex,891.31
2026-05-01,CC300,3000,660000,Opex,970.86
2026-06-01,CC300,3000,660000,Opex,988.64
2026-07-01,CC300,3000,660000,Opex,1031.12
2026-08-01,CC300,3000,660000,Opex,1028.5
2026-09-01,CC300,3000,660000,Opex,998.05
2026-10-01,CC300,3000,660000,Opex,1045.09
2026-11-01,CC300,3000,660000,Opex,1056.81
2026-12-01,CC300,3000,660000,Opex,1042.75
2026-01-01,CC400,1000,600000,Opex,153809.07
2026-02-01,CC400,1000,600000,Opex,149484.04
2026-03-01,CC400,1000,600000,Opex,153275.95
2026-04-01,CC400,1000,600000,Opex,150359.41
2026-05-01,CC400,1000,600000,Opex,156741.18
2026-06-01,CC400,1000,600000,Opex,162334.12
2026-07-01,CC400,1000,600000,Opex,161855.74
2026-08-01,CC400,1000,600000,Opex,161922.73
2026-09-01,CC400,1000,600000,Opex,161855.38
2026-10-01,CC400,1000,600000,Opex,161552.1
2026-11-01,CC400,1000,600000,Opex,174761.46
2026-12-01,CC400,1000,600000,Opex,169256.19
2026-01-01,CC400,1000,600100,Opex,29597.83
2026-02-01,CC400,1000,600100,Opex,30385.94
2026-03-01,CC400,1000,600100,Opex,30560.71
2026-04-01,CC400,1000,600100,Opex,31311.64
2026-05-01,CC400,1000,600100,Opex,32237.79
2026-06-01,CC400,1000,600100,Opex,32745.14
2026-07-01,CC400,1000,600100,Opex,33782.12
2026-08-01,CC400,1000,600100,Opex,33443.77
2026-09-01,CC400,1000,600100,Opex,32372.22
2026-10-01,CC400,1000,600100,Opex,35173.36
2026-11-01,CC400,1000,600100,Opex,33867.21
2026-12-01,CC400,1000,600100,Opex,33455.98
2026-01-01,CC400,1000,600200,Opex,11583.05
2026-02-01,CC400,1000,600200,Opex,11883.39
2026-03-01,CC400,1000,600200,Opex,11668.24
2026-04-01,CC400,1000,600200,Opex,11580.15
2026-05-01,CC400,1000,600200,Opex,11820.38
2026-06-01,CC400,1000,600200,Opex,12445.61
2026-07-01,CC400,1000,600200,Opex,12061.87
2026-08-01,CC400,1000,600200,Opex,12458.38
2026-09-01,CC400,1000,600200,Opex,12635.9
2026-10-01,CC400,1000,600200,Opex,12782.16
2026-11-01,CC400,1000,600200,Opex,12826.87
2026-12-01,CC400,1000,600200,Opex,12258.28
2026-01-01,CC400,1000,620000,Opex,4142.45
2026-02-01,CC400,1000,620000,Opex,4203.28
2026-03-01,CC400,1000,620000,Opex,4227.76
2026-04-01,CC400,1000,620000,Opex,3649.34
2026-05-01,CC400,1000,620000,Opex,3508.41
2026-06-01,CC400,1000,620000,Opex,4609.47
2026-07-01,CC400,1000,620000,Opex,4367.89
2026-08-01,CC400,1000,620000,Opex,4495.68
2026-09-01,CC400,1000,620000,Opex,4081.4
2026-10-01,CC400,1000,620000,Opex,3955.1
2026-11-01,CC400,1000,620000,Opex,4319.14
2026-12-01,CC400,1000,620000,Opex,4272.12
2026-01-01,CC400,1000,630000,Opex,7875.12
2026-02-01,CC400,1000,630000,Opex,8491.69
2026-03-01,CC400,1000,630000,Opex,7626.07
2026-04-01,CC400,1000,630000,Opex,10337.82
2026-05-01,CC400,1000,630000,Opex,9342.2
2026-06-01,CC400,1000,630000,Opex,9884.1
2026-07-01,CC400,1000,630000,Opex,11065.08
2026-08-01,CC400,1000,630000,Opex,9540.04
2026-09-01,CC400,1000,630000,Opex,9653.39
2026-10-01,CC400,1000,630000,Opex,9920.11
2026-11-01,CC400,1000,630000,Opex,9822.88
2026-12-01,CC400,1000,630000,Opex,11201.32
2026-01-01,CC400,1000,640000,Opex,5720.39
2026-02-01,CC400,1000,640000,Opex,6304.48
2026-03-01,CC400,1000,640000,Opex,4920.17
2026-04-01,CC400,1000,640000,Opex,7182.21
2026-05-01,CC400,1000,640000,Opex,6628.7
2026-06-01,CC400,1000,640000,Opex,6308.36
2026-07-01,CC400,1000,640000,Opex,6098.63
2026-08-01,CC400,1000,640000,Opex,6371.23
2026-09-01,CC400,1000,640000,Opex,5961.9
2026-10-01,CC400,1000,640000,Opex,6260.24
2026-11-01,CC400,1000,640000,Opex,6656.27
2026-12-01,CC400,1000,640000,Opex,6136.49
2026-01-01,CC400,2000,600000,Opex,82801.59
2026-02-01,CC400,2000,600000,Opex,85304.83
2026-03-01,CC400,2000,600000,Opex,84954.43
2026-04-01,CC400,2000,600000,Opex,86235.58
2026-05-01,CC400,2000,600000,Opex,82370.92
2026-06-01,CC400,2000,600000,Opex,87308.42
2026-07-01,CC400,2000,600000,Opex,88548.68
2026-08-01,CC400,2000,600000,Opex,88175.34
2026-09-01,CC400,2000,600000,Opex,86941.13
2026-10-01,CC400,2000,600000,Opex,88896.73
2026-11-01,CC400,2000,600000,Opex,90668.91
2026-12-01,CC400,2000,600000,Opex,91757.53
2026-01-01,CC400,2000,600100,Opex,16552.57
2026-02-01,CC400,2000,600100,Opex,16742.41
2026-03-01,CC400,2000,600100,Opex,16806.16
2026-04-01,CC400,2000,600100,Opex,17351.41
2026-05-01,CC400,2000,600100,Opex,18046.42
2026-06-01,CC400,2000,600100,Opex,17387.02
2026-07-01,CC400,2000,600100,Opex,18413.09
2026-08-01,CC400,2000,600100,Opex,17728.18
2026-09-01,CC400,2000,600100,Opex,18117.59
2026-10-01,CC400,2000,600100,Opex,18732.27
2026-11-01,CC400,2000,600100,Opex,18148.72
2026-12-01,CC400,2000,600100,Opex,18708.2
2026-01-01,CC400,2000,600200,Opex,6477.97
2026-02-01,CC400,2000,600200,Opex,6420.45
2026-03-01,CC400,2000,600200,Opex,6317.34
2026-04-01,CC400,2000,600200,Opex,6612.31
2026-05-01,CC400,2000,600200,Opex,6798.2
2026-06-01,CC400,2000,600200,Opex,6728.46
2026-07-01,CC400,2000,600200,Opex,6883.65
2026-08-01,CC400,2000,600200,Opex,6957.09
2026-09-01,CC400,2000,600200,Opex,6765.75
2026-10-01,CC400,2000,600200,Opex,6896.75
2026-11-01,CC400,2000,600200,Opex,6976.14
2026-12-01,CC400,2000,600200,Opex,7182.49
2026-01-01,CC400,2000,620000,Opex,2228.31
2026-02-01,CC400,2000,620000,Opex,1979.76
2026-03-01,CC400,2000,620000,Opex,2053.81
2026-04-01,CC400,2000,620000,Opex,2037.95
2026-05-01,CC400,2000,620000,Opex,1630.96
2026-06-01,CC400,2000,620000,Opex,2087.69
2026-07-01,CC400,2000,620000,Opex,2440.16
2026-08-01,CC400,2000,620000,Opex,2135.14
2026-09-01,CC400,2000,620000,Opex,2100.02
2026-10-01,CC400,2000,620000,Opex,2723.36
2026-11-01,CC400,2000,620000,Opex,2419.71
2026-12-01,CC400,2000,620000,Opex,2166.47
2026-01-01,CC400,2000,630000,Opex,5811.95
2026-02-01,CC400,2000,630000,Opex,6478.84
2026-03-01,CC400,2000,630000,Opex,4954.96
2026-04-01,CC400,2000,630000,Opex,5996.47
2026-05-01,CC400,2000,630000,Opex,5345.76
2026-06-01,CC400,2000,630000,Opex,5111.24
2026-07-01,CC400,2000,630000,Opex,4993.57
2026-08-01,CC400,2000,630000,Opex,6025.85
2026-09-01,CC400,2000,630000,Opex,5451.98
2026-10-01,CC400,2000,630000,Opex,5307.01
2026-11-01,CC400,2000,630000,Opex,6636.09
2026-12-01,CC400,2000,630000,Opex,5903.79
2026-01-01,CC400,2000,640000,Opex,3117.27
2026-02-01,CC400,2000,640000,Opex,2679.28
2026-03-01,CC400,2000,640000,Opex,3622.07
2026-04-01,CC400,2000,640000,Opex,2975.19
2026-05-01,CC400,2000,640000,Opex,3187.9
2026-06-01,CC400,2000,640000,Opex,3072.28
2026-07-01,CC400,2000,640000,Opex,3360.93
2026-08-01,CC400,2000,640000,Opex,3729.79
2026-09-01,CC400,2000,640000,Opex,3506.09
2026-10-01,CC400,2000,640000,Opex,3452.5
2026-11-01,CC400,2000,640000,Opex,3807.9
2026-12-01,CC400,2000,640000,Opex,3859.78
2026-01-01,CC400,3000,600000,Opex,41136.84
2026-02-01,CC400,3000,600000,Opex,39222.5
2026-03-01,CC400,3000,600000,Opex,39558.67
2026-04-01,CC400,3000,600000,Opex,41786.6
2026-05-01,CC400,3000,600000,Opex,42547.0
2026-06-01,CC400,3000,600000,Opex,42558.13
2026-07-01,CC400,3000,600000,Opex,43643.78
2026-08-01,CC400,3000,600000,Opex,44026.66
2026-09-01,CC400,3000,600000,Opex,46039.63
2026-10-01,CC400,3000,600000,Opex,45349.06
2026-11-01,CC400,3000,600000,Opex,44546.68
2026-12-01,CC400,3000,600000,Opex,45458.11
2026-01-01,CC400,3000,600100,Opex,8223.66
2026-02-01,CC400,3000,600100,Opex,8479.14
2026-03-01,CC400,3000,600100,Opex,8757.58
2026-04-01,CC400,3000,600100,Opex,8705.72
2026-05-01,CC400,3000,600100,Opex,8562.18
2026-06-01,CC400,3000,600100,Opex,9299.15
2026-07-01,CC400,3000,600100,Opex,8952.62
2026-08-01,CC400,3000,600100,Opex,8979.22
2026-09-01,CC400,3000,600100,Opex,9167.27
2026-10-01,CC400,3000,600100,Opex,9050.05
2026-11-01,CC400,3000,600100,Opex,9319.0
2026-12-01,CC400,3000,600100,Opex,9464.03
2026-01-01,CC400,3000,600200,Opex,3181.62
2026-02-01,CC400,3000,600200,Opex,3016.92
2026-03-01,CC400,3000,600200,Opex,3223.95
2026-04-01,CC400,3000,600200,Opex,3218.27
2026-05-01,CC400,3000,600200,Opex,3243.29
2026-06-01,CC400,3000,600200,Opex,3434.1
2026-07-01,CC400,3000,600200,Opex,3342.25
2026-08-01,CC400,3000,600200,Opex,3368.73
2026-09-01,CC400,3000,600200,Opex,3496.43
2026-10-01,CC400,3000,600200,Opex,3460.51
2026-11-01,CC400,3000,600200,Opex,3462.22
2026-12-01,CC400,3000,600200,Opex,3478.49
2026-01-01,CC400,3000,620000,Opex,1154.33
2026-02-01,CC400,3000,620000,Opex,1090.7
2026-03-01,CC400,3000,620000,Opex,952.65
2026-04-01,CC400,3000,620000,Opex,983.9
2026-05-01,CC400,3000,620000,Opex,1164.99
2026-06-01,CC400,3000,620000,Opex,978.66
2026-07-01,CC400,3000,620000,Opex,1108.09
2026-08-01,CC400,3000,620000,Opex,1194.0
2026-09-01,CC400,3000,620000,Opex,1160.74
2026-10-01,CC400,3000,620000,Opex,928.79
2026-11-01,CC400,3000,620000,Opex,1184.22
2026-12-01,CC400,3000,620000,Opex,1180.53
2026-01-01,CC400,3000,630000,Opex,3036.72
2026-02-01,CC400,3000,630000,Opex,2515.23
2026-03-01,CC400,3000,630000,Opex,2346.48
2026-04-01,CC400,3000,630000,Opex,2252.69
2026-05-01,CC400,3000,630000,Opex,3148.75
2026-06-01,CC400,3000,630000,Opex,3322.83
2026-07-01,CC400,3000,630000,Opex,3126.52
2026-08-01,CC400,3000,630000,Opex,2345.73
2026-09-01,CC400,3000,630000,Opex,2459.62
2026-10-01,CC400,3000,630000,Opex,2952.04
2026-11-01,CC400,3000,630000,Opex,2596.32
2026-12-01,CC400,3000,630000,Opex,2736.51
2026-01-01,CC400,3000,640000,Opex,1449.93
2026-02-01,CC400,3000,640000,Opex,1596.52
2026-03-01,CC400,3000,640000,Opex,1869.57
2026-04-01,CC400,3000,640000,Opex,1592.8
2026-05-01,CC400,3000,640000,Opex,1487.04
2026-06-01,CC400,3000,640000,Opex,1684.44
2026-07-01,CC400,3000,640000,Opex,1488.51
2026-08-01,CC400,3000,640000,Opex,1397.16
2026-09-01,CC400,3000,640000,Opex,1525.97
2026-10-01,CC400,3000,640000,Opex,2063.96
2026-11-01,CC400,3000,640000,Opex,1550.77
2026-12-01,CC400,3000,640000,Opex,1758.27
2026-01-01,CC500,1000,500000,Opex,442833.22
2026-02-01,CC500,1000,500000,Opex,392153.54
2026-03-01,CC500,1000,500000,Opex,458161.94
2026-04-01,CC500,1000,500000,Opex,471205.91
2026-05-01,CC500,1000,500000,Opex,481067.15
2026-06-01,CC500,1000,500000,Opex,526192.31
2026-07-01,CC500,1000,500000,Opex,497476.92
2026-08-01,CC500,1000,500000,Opex,467502.86
2026-09-01,CC500,1000,500000,Opex,525725.24
2026-10-01,CC500,1000,500000,Opex,502486.87
2026-11-01,CC500,1000,500000,Opex,440585.12
2026-12-01,CC500,1000,500000,Opex,483724.84
2026-01-01,CC500,1000,500100,Opex,147646.24
2026-02-01,CC500,1000,500100,Opex,173180.05
2026-03-01,CC500,1000,500100,Opex,172111.58
2026-04-01,CC500,1000,500100,Opex,220851.33
2026-05-01,CC500,1000,500100,Opex,185910.08
2026-06-01,CC500,1000,500100,Opex,192690.02
2026-07-01,CC500,1000,500100,Opex,183975.16
2026-08-01,CC500,1000,500100,Opex,196770.6
2026-09-01,CC500,1000,500100,Opex,210763.14
2026-10-01,CC500,1000,500100,Opex,209922.47
2026-11-01,CC500,1000,500100,Opex,236896.26
2026-12-01,CC500,1000,500100,Opex,233889.47
2026-01-01,CC500,1000,600000,Opex,95115.94
2026-02-01,CC500,1000,600000,Opex,97414.82
2026-03-01,CC500,1000,600000,Opex,96893.49
2026-04-01,CC500,1000,600000,Opex,99806.57
2026-05-01,CC500,1000,600000,Opex,98877.41
2026-06-01,CC500,1000,600000,Opex,101633.69
2026-07-01,CC500,1000,600000,Opex,103737.35
2026-08-01,CC500,1000,600000,Opex,103177.58
2026-09-01,CC500,1000,600000,Opex,103836.24
2026-10-01,CC500,1000,600000,Opex,111014.93
2026-11-01,CC500,1000,600000,Opex,110029.83
2026-12-01,CC500,1000,600000,Opex,113759.26
2026-01-01,CC500,1000,600100,Opex,18869.95
